YEAR,DATE,PLANE,DEP,DES,DYLAND,NILAND,APPR,HOURS,NIGHT,IFR,GAD,CFI,STDNT,DUAL,PIC,SIC,SFTY,,,,,
1997,1017,N321BL,SGH,MWO,0,1,0,4,4,0,0,0,0,0,4,0,0,,,,,
1997,1026,N321BL,MWO,MWO,1,0,0,15,0,14,0,0,0,0,15,0,0,,,,,
1997,1026,N6066H,MWO,MWO,1,0,0,16,0,0,0,16,38,0,16,0,0,,,,,
1997,1026,N6066H,MWO,MWO,1,0,0,8,0,0,0,8,39,0,8,0,0,,,,,
1997,1029,N321BL,MWO,9N3,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
1997,1029,N321BL,9N3,9N3,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1997,1029,N321BL,9N3,MWO,0,1,0,31,16,0,0,0,0,0,31,0,0,,,,,
1997,1125,N321BL,MWO,DVN,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
1997,1125,N321BL,DVN,TUL,0,1,0,34,34,5,0,0,0,0,34,0,0,,,,,
1997,1130,N321BL,TUL,OJC,0,1,0,20,20,9,0,0,0,0,20,0,0,,,,,
1997,1201,N321BL,OJC,DVN,1,0,0,21,0,18,0,0,0,0,21,0,0,,,,,
1997,1201,N321BL,DVN,MLE,0,1,0,21,21,18,0,0,0,0,21,0,0,,,,,
1997,1203,N321BL,MLE,MWO,0,1,0,32,16,29,0,0,0,0,32,0,0,,,,,
1997,1208,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1997,1208,N321BL,MIE,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1997,1216,N321BL,MIE,MWO,0,1,0,7,7,0,0,0,0,0,7,0,0,,,,,
1997,1228,N321BL,MWO,2G3,1,0,0,13,0,11,0,0,0,0,13,0,0,,,,,
1997,1230,N321BL,2G3,MWO,1,0,0,24,0,18,0,0,0,0,24,0,0,,,,,
1998,103,N321BL,DVN,MWO,1,0,0,19,0,16,0,0,0,0,19,0,0,,,,,
1998,113,N8413C,MWO,MWO,1,0,0,9,0,0,0,9,40,0,9,0,0,,,,,
1998,122,N321BL,MWO,I19,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,122,N321BL,MWO,2G3,1,0,0,14,0,10,0,0,0,0,14,0,0,,,,,
1998,123,N321BL,2G3,I19,1,0,0,18,0,16,0,0,0,0,18,0,0,,,,,
1998,123,N321BL,I19,MWO,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1998,130,N321BL,MWO,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,131,N321BL,MWO,OTM,1,0,0,29,0,15,0,0,0,0,29,0,0,,,,,
1998,131,N321BL,OTM,MLE,1,0,0,16,0,5,0,0,0,0,16,0,0,,,,,
1998,201,N321BL,MLE,AKO,1,0,0,26,0,5,0,0,0,0,26,0,0,,,,,
1998,201,N321BL,AKO,EGE,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1998,208,N321BL,EGE,MLE,1,0,0,36,0,7,0,0,0,0,36,0,0,,,,,
1998,208,N321BL,MLE,MWO,0,1,0,36,5,10,0,0,0,0,36,0,0,,,,,
1998,228,N321BL,MWO,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1998,302,N5973J,MWO,MWO,1,0,0,12,0,0,0,12,26,0,12,0,0,,,,,
1998,310,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,319,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,324,N6066H,MWO,MWO,1,0,0,8,0,0,0,8,40,0,8,0,0,,,,,
1998,326,N321BL,MWO,DVN,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1998,329,N321BL,DVN,RID,0,1,0,19,19,0,0,0,0,0,19,0,0,,,,,
1998,329,N321BL,RID,MWO,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1998,407,N321BL,MWO,DVN,1,0,0,26,0,23,0,0,0,0,26,0,0,,,,,
1998,408,N321BL,DVN,DVN,1,0,0,18,0,16,0,0,0,0,18,0,0,,,,,
1998,408,N321BL,DVN,MWO,1,0,0,19,0,10,0,0,0,0,19,0,0,,,,,
1998,423,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,423,N321BL,ISZ,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1998,424,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,424,N321BL,MIE,I73,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,424,N321BL,I73,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,424,N321BL,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1998,427,N321BL,MWO,GKT,1,0,0,16,0,7,0,0,0,0,16,0,0,,,,,
1998,501,N321BL,GKT,MWO,1,0,0,16,0,12,0,0,0,0,16,0,0,,,,,
1998,504,N321BL,MWO,AVL,1,0,0,22,0,18,0,0,0,0,22,0,0,,,,,
1998,504,N321BL,AVL,MWO,0,1,0,22,22,0,0,0,0,0,22,0,0,,,,,
1998,505,N6066H,MWO,MWO,1,0,0,17,0,0,0,17,40,0,17,0,0,,,,,
1998,508,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,508,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,515,SIMU1,MWO,MWO,1,0,0,7,0,0,0,7,40,0,7,0,0,,,,,
1998,517,N321BL,MWO,I73,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,517,N321BL,I73,I73,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,517,N321BL,I73,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,519,SIMU1,MWO,MWO,1,0,0,9,0,0,0,9,40,0,9,0,0,,,,,
1998,520,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,520,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,521,N6066H,MWO,MWO,0,1,0,22,17,0,0,22,40,0,22,0,0,,,,,
1998,526,N6066H,MWO,MWO,0,1,0,22,17,0,0,22,40,0,22,0,0,,,,,
1998,528,SIMU1,MWO,MWO,1,0,0,12,0,0,0,12,40,0,12,0,0,,,,,
1998,530,N321BL,MWO,DVN,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
1998,531,N321BL,DVN,MLE,1,0,0,21,0,1,0,0,0,0,21,0,0,,,,,
1998,601,N321BL,MLE,RAP,1,0,0,32,0,2,0,0,0,0,32,0,0,,,,,
1998,605,N321BL,RAP,WYS,1,0,0,29,0,2,0,0,0,0,29,0,0,,,,,
1998,608,N321BL,WYS,WYS,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1998,609,N321BL,WYS,BFF,1,0,0,26,0,18,0,0,0,0,26,0,0,,,,,
1998,609,N321BL,BFF,MLE,1,0,0,22,0,2,0,0,0,0,22,0,0,,,,,
1998,610,N321BL,MLE,MWO,1,0,0,30,0,7,0,0,0,0,30,0,0,,,,,
1998,612,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,612,N6066H,MIE,MWO,1,0,0,15,0,0,0,15,40,0,15,0,0,,,,,
1998,619,N6066H,MWO,MIE,1,0,0,17,0,0,0,17,40,0,17,0,0,,,,,
1998,619,N321BL,MIE,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,624,N321BL,MWO,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,625,N321BL,MWO,OSU,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,625,N321BL,OSU,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,626,N321BL,MWO,MLI,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1998,627,N321BL,MLI,HSI,1,0,0,30,0,0,0,0,0,0,30,0,0,,,,,
1998,627,N321BL,HSI,COS,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1998,630,N321BL,COS,CNY,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
1998,702,N321BL,CNY,TVY,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1998,705,N321BL,TVY,2V2,1,0,0,26,0,3,0,0,0,0,26,0,0,,,,,
1998,708,N321BL,2V2,MLI,1,0,0,29,0,10,0,0,0,0,29,0,0,,,,,
1998,708,N321BL,MLI,C15,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1998,708,N321BL,C15,MWO,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
1998,718,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,718,N6066H,MIE,MWO,1,0,0,16,0,0,0,16,40,0,16,0,0,,,,,
1998,724,N321BL,MIE,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,728,N6066H,MWO,MWO,1,0,0,16,0,0,0,16,40,0,16,0,0,,,,,
1998,729,N321BL,MWO,I19,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,729,N321BL,I19,SMS,1,0,0,26,0,2,0,0,0,0,26,0,0,,,,,
1998,729,N321BL,SMS,I19,0,1,0,27,18,4,0,0,0,0,27,0,0,,,,,
1998,729,N321BL,I19,MWO,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1998,806,N321BL,MWO,MNI,1,0,0,29,0,2,0,0,0,0,29,0,0,,,,,
1998,807,N321BL,MNI,OXB,1,0,0,27,0,25,0,0,0,0,27,0,0,,,,,
1998,807,N321BL,OXB,ASH,1,0,0,28,0,1,0,0,0,0,28,0,0,,,,,
1998,809,N321BL,ASH,BHB,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1998,812,N321BL,BHB,ELM,1,0,0,29,0,19,0,0,0,0,29,0,0,,,,,
1998,812,N321BL,ELM,MWO,1,0,0,28,0,2,0,0,0,0,28,0,0,,,,,
1998,822,N8413C,MWO,MWO,1,0,0,13,0,0,0,13,32,0,13,0,0,,,,,
1998,824,N8413C,MWO,MWO,1,0,0,17,0,0,0,17,40,0,17,0,0,,,,,
1998,828,N6066H,MWO,MWO,1,0,0,11,0,0,0,11,40,0,11,0,0,,,,,
1998,831,SIMU1,MWO,MWO,1,0,0,8,0,0,0,8,40,0,8,0,0,,,,,
1998,904,N321BL,MWO,RID,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,904,N321BL,RID,DVN,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
1998,904,N321BL,DVN,MLE,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1998,906,N321BL,MLE,DVN,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1998,908,N321BL,DVN,ISZ,1,0,0,19,0,19,0,0,0,0,19,0,0,,,,,
1998,910,SIMU1,MWO,MWO,1,0,0,5,0,0,0,5,40,0,5,0,0,,,,,
1998,910,N6066H,MWO,MWO,1,0,0,9,0,0,0,9,40,0,9,0,0,,,,,
1998,916,N321BL,ISZ,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,916,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,917,N6066H,MWO,MWO,1,0,0,19,0,0,0,19,40,0,19,0,0,,,,,
1998,921,N6066H,MWO,MWO,1,0,0,11,0,0,3,11,40,0,11,0,0,,,,,
1998,928,N321BL,MWO,DVN,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1998,930,N321BL,DVN,MWO,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1998,1001,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,1015,N6066H,MWO,MWO,0,1,0,17,5,0,0,17,40,0,17,0,0,,,,,
1998,1017,N6066H,MWO,MWO,1,0,0,18,0,0,0,18,40,0,18,0,0,,,,,
1998,1019,N6066H,MWO,MWO,1,0,0,27,0,0,0,27,40,0,27,0,0,,,,,
1998,1022,N321BL,MWO,MIE,1,0,0,13,0,0,10,0,0,0,13,0,0,,,,,
1998,1022,N321BL,MIE,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,1025,N321BL,MWO,MWO,1,0,0,11,0,0,8,0,0,0,11,0,0,,,,,
1998,1026,N321BL,MWO,SBO,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
1998,1026,N321BL,SBO,FPR,1,0,0,23,0,19,0,0,0,0,23,0,0,,,,,
1998,1026,N321BL,FPR,MYAT,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1998,1029,N321BL,MYAT,FPR,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1998,1029,N321BL,FPR,TIX,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1998,1029,N321BL,TIX,MYAT,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1998,1102,N321BL,MYAT,PBI,1,0,0,11,0,1,0,0,0,0,11,0,0,,,,,
1998,1102,N321BL,PBI,FPR,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,1102,N321BL,FPR,27A,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1998,1102,N321BL,27A,MWO,0,1,0,26,1,15,0,0,0,0,26,0,0,,,,,
1998,1118,N8413C,MWO,MWO,1,0,0,17,0,0,0,17,40,0,17,0,0,,,,,
1998,1120,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1998,1120,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1998,1120,N6066H,MWO,MWO,0,1,0,18,5,0,0,18,40,0,18,0,0,,,,,
1998,1124,N321BL,MWO,RID,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,1124,N321BL,RID,FAM,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
1998,1124,N321BL,FAM,TUL,1,0,0,23,0,6,0,0,0,0,23,0,0,,,,,
1998,1127,N321BL,TUL,MLE,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
1998,1127,N321BL,MLE,TUL,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
1998,1129,N321BL,TUL,MLE,1,0,0,21,0,0,0,0,0,0,21,0,0,,,,,
1998,1130,N321BL,MLE,RID,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1998,1130,N321BL,RID,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1998,1217,N6066H,MWO,MWO,0,1,0,16,16,0,0,16,40,0,16,0,0,,,,,
1998,1229,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1998,1229,N321BL,SGH,BCB,1,0,0,18,0,15,0,0,0,0,18,0,0,,,,,
1998,1231,N321BL,BCB,SGH,0,1,0,21,4,18,0,0,0,0,21,0,0,,,,,
1998,1231,N321BL,SGH,MWO,0,1,0,4,4,0,0,0,0,0,4,0,0,,,,,
1999,101,N321BL,MWO,DVN,1,0,0,21,0,5,0,0,0,0,21,0,0,,,,,
1999,101,N321BL,DVN,LAF,0,1,0,12,12,11,0,0,0,0,12,0,0,,,,,
1999,101,N321BL,LAF,MWO,0,1,0,11,11,8,0,0,0,0,11,0,0,,,,,
1999,107,N321BL,MWO,MLI,0,1,0,24,24,19,0,0,0,0,24,0,0,,,,,
1999,108,N321BL,MLI,GRI,1,0,0,28,0,16,0,0,0,0,28,0,0,,,,,
1999,108,N321BL,GRI,AKO,1,0,0,18,0,4,0,0,0,0,18,0,0,,,,,
1999,108,N321BL,AKO,EGE,1,0,0,15,0,12,0,0,0,0,15,0,0,,,,,
1999,116,N321BL,EGE,STJ,1,0,0,31,0,0,0,0,0,0,31,0,0,,,,,
1999,116,N321BL,STJ,MWO,0,1,0,28,3,0,0,0,0,0,28,0,0,,,,,
1999,119,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,125,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,126,N6066H,MWO,MWO,0,1,0,19,16,0,0,19,40,0,19,0,0,,,,,
1999,205,N6066H,MWO,OSU,1,0,0,8,0,0,0,8,40,0,8,0,0,,,,,
1999,205,N6066H,OSU,AOH,0,1,0,7,4,0,0,7,40,0,7,0,0,,,,,
1999,205,N6066H,AOH,MWO,0,1,0,9,9,0,0,9,40,0,9,0,0,,,,,
1999,213,N6066H,MWO,MWO,1,0,0,23,0,0,0,23,40,0,23,0,0,,,,,
1999,214,N6066H,MWO,MWO,1,0,0,22,0,0,0,22,40,0,22,0,0,,,,,
1999,216,N321BL,MWO,I74,1,0,0,11,0,0,9,0,0,0,11,0,0,,,,,
1999,216,N321BL,I74,MWO,1,0,0,9,0,0,8,0,0,0,9,0,0,,,,,
1999,218,N321BL,MWO,FAM,1,0,0,24,0,10,0,0,0,0,24,0,0,,,,,
1999,218,N321BL,FAM,TUL,1,0,0,20,0,15,0,0,0,0,20,0,0,,,,,
1999,220,N321BL,TUL,MWO,0,1,0,36,26,21,0,0,0,0,36,0,0,,,,,
1999,226,N321BL,MWO,I74,1,0,0,5,0,2,0,0,0,0,5,0,0,,,,,
1999,226,N321BL,I74,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1999,311,N6066H,MWO,MFD,0,1,0,20,18,0,0,20,40,0,20,0,0,,,,,
1999,311,N6066H,MFD,FDY,0,1,0,7,7,0,0,7,40,0,7,0,0,,,,,
1999,311,N6066H,FDY,MWO,0,1,0,8,8,0,0,8,40,0,8,0,0,,,,,
1999,314,N321BL,MWO,ISZ,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,319,N5973J,MWO,DVN,1,0,0,29,0,10,0,0,0,0,29,0,0,,,,,
1999,319,N5973J,DVN,MWO,0,1,0,21,21,5,0,0,0,0,21,0,0,,,,,
1999,327,N8413C,MWO,MWO,1,0,0,21,0,0,0,21,40,0,21,0,0,,,,,
1999,329,N8413C,MWO,MWO,1,0,0,15,0,0,0,15,40,0,15,0,0,,,,,
1999,330,N5973J,MWO,ISZ,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,330,N5973J,ISZ,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,402,N5973J,MWO,COU,0,1,0,31,25,0,0,0,0,0,31,0,0,,,,,
1999,402,N5973J,COU,MHK,0,1,0,28,28,12,0,0,0,0,28,0,0,,,,,
1999,403,N5973J,MHK,LYO,1,0,0,9,0,8,0,0,0,0,9,0,0,,,,,
1999,403,N5973J,LYO,ALN,1,0,0,27,0,19,0,0,0,0,27,0,0,,,,,
1999,403,N5973J,ALN,MWO,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1999,406,N8413C,MWO,MWO,1,0,0,18,0,0,0,18,40,0,18,0,0,,,,,
1999,410,N6066H,MWO,MWO,1,0,0,15,0,0,0,15,40,0,15,0,0,,,,,
1999,412,N5973J,MWO,ISZ,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1999,412,N5973J,ISZ,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1999,412,N6066H,MWO,MWO,1,0,0,13,0,0,0,13,40,0,13,0,0,,,,,
1999,413,N5973J,MWO,ISZ,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,413,N5973J,ISZ,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,417,N6066H,MWO,MWO,1,0,0,21,0,19,0,21,40,0,21,0,0,,,,,
1999,420,N6066H,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,422,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,40,0,20,0,0,,,,,
1999,424,N321BL,ISZ,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,426,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,426,N321BL,MIE,ISZ,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1999,426,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,430,N6066H,MWO,MWO,1,0,0,10,0,0,0,10,14,0,10,0,0,,,,,
1999,430,N321BL,MWO,DVN,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
1999,502,N321BL,DVN,MWO,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
1999,506,N321BL,MWO,MIE,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1999,507,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,512,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,512,N321BL,ISZ,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,517,N6066H,MWO,MWO,1,0,0,15,0,0,0,15,40,0,15,0,0,,,,,
1999,526,N321BL,MWO,9N3,1,0,0,26,0,15,0,0,0,0,26,0,0,,,,,
1999,608,N321BL,9N3,MWO,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1999,609,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,609,N321BL,ISZ,I69,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,609,N321BL,I69,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,612,N321BL,MWO,SKY,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1999,612,N321BL,SKY,MWO,0,1,0,11,11,0,0,0,0,0,11,0,0,,,,,
1999,615,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,615,N6066H,MWO,OSU,1,0,0,13,0,0,0,13,40,0,13,0,0,,,,,
1999,615,N6066H,OSU,MWO,1,0,0,7,0,0,0,7,40,0,7,0,0,,,,,
1999,617,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,621,N6066H,MWO,MIE,1,0,0,12,0,0,0,12,40,0,12,0,0,,,,,
1999,621,N6066H,MIE,MWO,1,0,0,9,0,0,0,9,40,0,9,0,0,,,,,
1999,624,N321BL,MWO,OSU,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1999,624,N321BL,OSU,MWO,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1999,624,N321BL,MWO,MIE,1,0,0,7,0,6,0,0,0,0,7,0,0,,,,,
1999,626,N6066H,MWO,MWO,1,0,0,19,0,0,0,19,40,0,19,0,0,,,,,
1999,630,N321BL,MIE,DVN,1,0,0,20,0,1,0,0,0,0,20,0,0,,,,,
1999,701,N321BL,DVN,MLE,1,0,0,22,0,12,0,0,0,0,22,0,0,,,,,
1999,702,N321BL,MLE,PIR,1,0,0,20,0,10,0,0,0,0,20,0,0,,,,,
1999,702,N321BL,PIR,GGW,1,0,0,25,0,1,0,0,0,0,25,0,0,,,,,
1999,702,N321BL,GGW,CYQL,1,0,0,20,0,5,0,0,0,0,20,0,0,,,,,
1999,702,N321BL,CYQL,CYYC,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
1999,706,N321BL,CYYC,CYQU,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1999,706,N321BL,CYQU,CYYE,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1999,706,N321BL,CYYE,CYQH,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1999,706,N321BL,CYQH,CYXY,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1999,707,N321BL,CYXY,ORT,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1999,707,N321BL,ORT,FAI,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1999,709,N321BL,FAI,SCC,1,0,0,25,0,4,0,0,0,0,25,0,0,,,,,
1999,709,N321BL,SCC,FYU,1,0,0,15,0,6,0,0,0,0,15,0,0,,,,,
1999,709,N321BL,FYU,FAI,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1999,710,N321BL,FAI,HRR,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1999,712,N321BL,HRR,HRR,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1999,713,N321BL,HRR,HRR,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1999,714,N321BL,HRR,PAQ,1,0,0,16,0,2,0,0,0,0,16,0,0,,,,,
1999,716,N321BL,PAQ,PAWS,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,720,N321BL,PAWS,ENA,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,720,N321BL,ENA,AKN,1,0,0,21,0,8,0,0,0,0,21,0,0,,,,,
1999,720,N321BL,AKN,PAWS,1,0,0,20,0,10,0,0,0,0,20,0,0,,,,,
1999,721,N321BL,PAWS,YAK,1,0,0,25,0,19,0,0,0,0,25,0,0,,,,,
1999,721,N321BL,YAK,GST,1,0,0,16,0,14,0,0,0,0,16,0,0,,,,,
1999,723,N321BL,GST,JNU,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1999,723,N321BL,JNU,KTN,1,0,0,17,0,12,0,0,0,0,17,0,0,,,,,
1999,723,N321BL,KTN,CYZT,1,0,0,24,0,19,0,0,0,0,24,0,0,,,,,
1999,723,N321BL,CYZT,S50,1,0,0,21,0,10,0,0,0,0,21,0,0,,,,,
1999,726,N321BL,S50,S50,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1999,726,N321BL,S50,HLN,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
1999,726,N321BL,HLN,PIR,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1999,726,N321BL,PIR,DVN,0,1,0,26,15,0,0,0,0,0,26,0,0,,,,,
1999,727,N321BL,DVN,DVN,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,727,N321BL,DVN,MWO,1,0,0,18,0,2,0,0,0,0,18,0,0,,,,,
1999,729,N321BL,MWO,BCB,1,0,0,17,0,2,0,0,0,0,17,0,0,,,,,
1999,729,N321BL,BCB,MWO,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1999,805,N321BL,MWO,BCB,1,0,0,16,0,2,0,0,0,0,16,0,0,,,,,
1999,805,N321BL,BCB,MWO,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1999,812,N321BL,MWO,I74,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,812,N321BL,I74,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1999,817,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1999,817,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1999,817,N8413C,MWO,MWO,1,0,0,18,0,0,0,18,40,0,18,0,0,,,,,
1999,830,N6066H,MWO,MWO,1,0,0,14,0,0,0,14,40,0,14,0,0,,,,,
1999,903,N321BL,MWO,SKY,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1999,904,N321BL,SKY,3W2,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1999,904,N321BL,3W2,MWO,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
1999,907,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1999,908,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
